0.wav,0.3423781096935272,0.09320589154958725,1953.7588843884307,1587.856927696629,3583.919917311624,0.11927296290887851,-276.9806213378906,95.00312042236328,-21.784631729125977,35.177635192871094,-23.21957778930664,5.200409889221191,-13.175442695617676,-5.323338985443115,-10.104568481445312,-14.177823066711426,0.8064321875572205,-14.07979965209961,-0.24733099341392517,-4.20297384262085,-3.0662033557891846,-4.245218276977539,-10.65291690826416,-1.1553539037704468,-3.6363418102264404,-9.404340744018555,Background Noise
1.wav,0.3301243484020233,0.09776382893323898,2008.649047802,1518.000489668027,3312.7487182617188,0.14080810546875,-257.1395568847656,108.3444595336914,-21.8826961517334,34.51526641845703,-30.21856117248535,20.2307186126709,-17.735332489013672,-2.6973977088928223,-2.4167420864105225,-12.740877151489258,3.2499241828918457,-18.718175888061523,3.241664171218872,-0.9524003863334656,-3.410691499710083,-0.36212286353111267,-8.423177719116211,-1.6467567682266235,-1.2855584621429443,-11.387981414794922,Background Noise
10.wav,0.3638206124305725,0.11932247132062912,2201.092108953551,1504.5072314631223,3587.21630859375,0.15873779296875,-241.3894500732422,100.67123413085938,-6.227347373962402,62.593017578125,-12.627514839172363,18.28274154663086,-16.697065353393555,-5.1742634773254395,-4.3473615646362305,-0.45209625363349915,-2.8852410316467285,-5.181456089019775,-2.092087745666504,-10.155669212341309,11.771921157836914,-5.349448204040527,0.6631271839141846,-1.7045215368270874,-2.8936045169830322,-0.36080923676490784,Background Noise
11.wav,0.41226276755332947,0.11192639917135239,1232.7549569591106,1251.0282258669704,2322.684300199468,0.0649344802748227,-232.47434997558594,167.11203002929688,-34.31488800048828,30.7852840423584,2.5969624519348145,-1.9306261539459229,-14.143954277038574,3.3524978160858154,-7.456855297088623,-6.783990859985352,-1.376738429069519,-1.6191105842590332,3.6658711433410645,-4.151517391204834,3.549137592315674,-5.736518383026123,-2.127009153366089,-3.034703254699707,-4.694162845611572,-3.87300705909729,Background Noise
2.wav,0.26182985305786133,0.1387239247560501,2131.703756982505,1675.0646231570388,4022.3860307173295,0.12958688446969696,-222.52035522460938,96.11078643798828,-39.331809997558594,65.84015655517578,-39.91398620605469,-1.8844496011734009,-19.30036735534668,-18.257768630981445,-4.45681095123291,-13.865598678588867,-3.697275400161743,-11.348771095275879,-3.8848233222961426,-8.870072364807129,1.8703067302703857,-10.785380363464355,-8.939005851745605,0.02691592648625374,-12.391590118408203,-1.4021015167236328,Background Noise
3.wav,0.306616872549057,0.11360680311918259,2177.4002087895838,1551.8042287467201,3703.892397076896,0.1416673981741573,-267.9302978515625,89.62422180175781,-24.02335548400879,56.7305793762207,-14.61457347869873,24.556171417236328,-29.692476272583008,-8.528931617736816,-3.997511863708496,-13.839654922485352,5.961315155029297,-19.414308547973633,-3.964773178100586,-4.209251880645752,-5.3564887046813965,-5.520423412322998,-5.9071149826049805,-6.606922626495361,-6.688735008239746,-3.5267460346221924,Background Noise
4.wav,0.33298635482788086,0.0732567086815834,2190.66005773051,1777.1857415229126,4050.933837890625,0.13104617956912878,-293.85565185546875,86.18019104003906,0.5867178440093994,47.992366790771484,-21.273622512817383,20.016620635986328,-29.04985237121582,3.0132198333740234,-5.967826843261719,-19.708744049072266,4.124237060546875,-9.601737022399902,-2.108158588409424,-4.951690196990967,1.752166748046875,-8.231378555297852,-1.864736557006836,-0.6504356265068054,-6.919674396514893,-1.6898272037506104,Background Noise
5.wav,0.31337302923202515,0.07114049047231674,1660.0958259490772,1405.4521078372204,2822.6155598958335,0.10476603835978836,-292.05157470703125,117.75638580322266,-24.7332763671875,28.94738006591797,-17.840377807617188,1.8372869491577148,-14.186718940734863,-1.0824310779571533,-9.54892635345459,-11.66933822631836,2.7827365398406982,-15.033865928649902,1.8667585849761963,-2.590428113937378,-4.318530559539795,-5.786225318908691,-11.541632652282715,-1.2374515533447266,-2.034923791885376,-10.103862762451172,Background Noise
6.wav,0.31491026282310486,0.08145924657583237,1726.331678644704,1509.8511663713018,3023.8997395833335,0.11202437789351852,-304.36273193359375,115.05751037597656,-11.815131187438965,38.293174743652344,-5.90379524230957,13.923884391784668,-18.094505310058594,-5.291975498199463,-12.318780899047852,-10.719952583312988,8.773621559143066,-15.196208000183105,-2.3843629360198975,-6.326926231384277,-3.6381115913391113,-4.560554027557373,-7.398656368255615,-3.817401885986328,-5.738831996917725,-0.1152915358543396,Background Noise
7.wav,0.3249271512031555,0.1145673468708992,2255.0240039550013,1698.8773809507354,3935.19287109375,0.14800023320895522,-237.58517456054688,79.24881744384766,-11.70862865447998,61.097564697265625,-12.42392635345459,26.663589477539062,-28.479700088500977,-3.0259220600128174,-16.40514373779297,-19.467041015625,3.1382596492767334,-18.71315574645996,-0.49147284030914307,-7.090911865234375,-5.223343849182129,-10.673810005187988,-4.986834526062012,-8.779452323913574,-6.338747024536133,1.7794346809387207,Background Noise
8.wav,0.35214167833328247,0.0986037328839302,1855.610075099985,1438.5637909497987,3323.4799033717104,0.14088199013157895,-299.84014892578125,115.34149169921875,-28.915122985839844,13.79888916015625,-6.128226280212402,-5.407257080078125,-17.670631408691406,-10.206260681152344,-23.679933547973633,-9.751976013183594,-12.500536918640137,-16.76128578186035,-0.8335385322570801,-12.15428638458252,-4.569684982299805,-10.106054306030273,1.5076979398727417,-2.3847243785858154,-6.440051555633545,-2.614485263824463,Background Noise
9.wav,0.5130064487457275,0.09218855947256088,1843.01790456265,1676.9206521459146,3438.378078654661,0.1094384489759887,-226.1073455810547,117.93754577636719,-24.85919761657715,46.23611068725586,-0.7198265790939331,25.506553649902344,-6.27912712097168,4.835343837738037,0.27648478746414185,-0.22909045219421387,-0.32870760560035706,-0.46362829208374023,1.2920578718185425,-9.234570503234863,3.7305259704589844,-4.5915207862854,3.3699984550476074,-1.6985185146331787,0.03851357102394104,-2.0247511863708496,Background Noise
0.wav,0.3912624418735504,0.049695391207933426,2624.513305268608,2128.916454167576,4930.430603027344,0.2209259033203125,-402.8187561035156,74.02710723876953,-7.237273216247559,14.556304931640625,-13.606099128723145,17.338428497314453,-13.278188705444336,-12.02778148651123,-2.5323636531829834,-2.4750707149505615,-5.25026798248291,-4.619685173034668,-5.588866233825684,-3.4613518714904785,3.385772705078125,-9.841463088989258,2.1888701915740967,-3.954103946685791,-4.056520938873291,-4.0932464599609375,HAUSA ACCENT
1.wav,0.3516276180744171,0.11139871925115585,3002.5206111412353,1834.9742691683145,4776.703350360577,0.25870857657967034,-248.9878692626953,83.65092468261719,-4.810160160064697,59.33510971069336,-35.9305419921875,26.658960342407227,-33.79786682128906,-3.501990795135498,-7.02702522277832,1.8029241561889648,-9.198612213134766,-9.278083801269531,-0.4142096936702728,-12.886265754699707,7.447793960571289,-18.122798919677734,5.95606803894043,-7.459304332733154,-4.583489894866943,-3.7154769897460938,HAUSA ACCENT
10.wav,0.40637311339378357,0.0801110565662384,1824.7975090193158,2156.00149635731,3784.4872318097014,0.08156969060945274,-326.388671875,109.02709197998047,9.54241943359375,6.890678405761719,4.44547176361084,-6.893115043640137,2.935051918029785,-8.106231689453125,-9.61660099029541,-3.590198516845703,-17.02254867553711,-11.310909271240234,-15.215415954589844,-6.390875339508057,-10.541168212890625,-7.329041481018066,-11.105624198913574,-2.8831045627593994,-6.432982921600342,-6.483179569244385,HAUSA ACCENT
100.wav,0.3149624466896057,0.1472119390964508,1546.5316397845058,1399.1958959937144,2715.9846608231705,0.09558800177845528,-265.48773193359375,123.65007781982422,5.719141483306885,46.10443878173828,-16.378835678100586,15.43245792388916,-4.4628005027771,-9.041860580444336,-1.8486117124557495,10.06435489654541,-14.7810697555542,-13.70469856262207,6.295196056365967,-12.200708389282227,2.080475330352783,-6.4442853927612305,0.24580256640911102,-7.291202068328857,-14.339715957641602,0.9666050672531128,HAUSA ACCENT
101.wav,0.34190839529037476,0.08056378364562988,1359.2778088239168,1520.451094912008,2535.729245105422,0.06527379047439759,-320.69329833984375,135.1123809814453,7.48390007019043,28.473674774169922,-15.005759239196777,16.117996215820312,-7.866403579711914,-8.463813781738281,2.0754661560058594,6.561806678771973,-12.005517959594727,-6.541795253753662,-4.530364036560059,-12.257277488708496,8.264981269836426,-15.890380859375,-0.63508141040802,-4.137840270996094,-15.568259239196777,0.9027703404426575,HAUSA ACCENT
102.wav,0.3502832353115082,0.07667001336812973,1860.495724067417,1560.8056684385126,3106.6653229469475,0.12925826671511628,-329.8014221191406,112.24341583251953,13.329943656921387,31.9189453125,-18.2308292388916,22.947608947753906,-13.656847953796387,-2.9094979763031006,9.653305053710938,3.5038161277770996,-13.360589027404785,-8.793741226196289,0.07516969740390778,-11.584818840026855,2.2164316177368164,-10.635812759399414,1.8359593152999878,-8.34111213684082,-13.974178314208984,4.082269191741943,HAUSA ACCENT
103.wav,0.3390018343925476,0.11007387191057205,1623.549628763941,1390.9815794533808,2644.8364932234117,0.10127384754834254,-296.96136474609375,134.7069091796875,12.992040634155273,40.57494354248047,-15.977422714233398,17.366554260253906,-15.745654106140137,1.930098533630371,-1.4983572959899902,1.6469125747680664,-9.10473346710205,-9.521452903747559,1.4767711162567139,-10.635250091552734,2.884045124053955,-9.47353744506836,2.2795848846435547,-12.195713996887207,-13.826234817504883,2.565595865249634,HAUSA ACCENT
104.wav,0.3464682400226593,0.09137623012065887,1927.7510846899704,1500.7206596126537,3147.308349609375,0.12947175940688777,-322.0546569824219,113.92321014404297,5.598728656768799,40.98850631713867,-17.893978118896484,24.220394134521484,-19.637086868286133,-2.8036043643951416,11.954577445983887,-0.8659154772758484,-13.129706382751465,-10.485020637512207,-1.3051934242248535,-10.401317596435547,4.0129618644714355,-10.834786415100098,-2.4133434295654297,-7.5317769050598145,-10.91166877746582,3.771855592727661,HAUSA ACCENT
105.wav,0.39606013894081116,0.09577514976263046,1759.881193207203,1738.3334183758457,3411.1257651417527,0.09236066365979381,-317.3876953125,114.00432586669922,15.015454292297363,39.3806266784668,-7.797956466674805,24.730297088623047,-15.182491302490234,-5.727769374847412,4.276211261749268,1.8917843103408813,-11.666633605957031,-9.452859878540039,3.472860097885132,-9.37984848022461,1.602916955947876,-8.428601264953613,2.752279758453369,-6.529227256774902,-12.294516563415527,4.079732894897461,HAUSA ACCENT
106.wav,0.35597920417785645,0.11344338953495026,1499.3959928501679,1556.3246760768145,2828.657820418074,0.07966902449324324,-288.0335998535156,133.23838806152344,6.229622840881348,42.43902587890625,-13.545086860656738,18.180044174194336,-13.75092601776123,-8.460562705993652,-1.4662508964538574,5.696842193603516,-6.887800693511963,-10.717687606811523,1.3140777349472046,-14.962345123291016,2.6217739582061768,-8.50261116027832,-1.1670101881027222,-8.475268363952637,-15.479071617126465,3.2446188926696777,HAUSA ACCENT
107.wav,0.47244295477867126,0.07467532157897949,2419.599436385282,1930.9531140490417,4439.920733051916,0.2263459236391129,-341.7995300292969,81.82250213623047,-4.069129943847656,40.3818359375,-15.453314781188965,4.6355366706848145,-27.979875564575195,-10.387444496154785,-6.9528913497924805,-8.809786796569824,0.3014861047267914,-11.868802070617676,-8.541413307189941,-3.7053561210632324,-2.2350361347198486,-14.042723655700684,0.6536828875541687,-3.151352882385254,-6.4958696365356445,-4.340714931488037,HAUSA ACCENT
108.wav,0.33961978554725647,0.10378353297710419,2370.30785905753,1807.1371627203255,4107.7699267174585,0.18006682592975207,-269.5079345703125,92.34139251708984,6.7353196144104,48.18780517578125,-33.41407012939453,9.88477611541748,-31.485836029052734,-4.762866497039795,-18.98198890686035,-4.889397144317627,-2.5908467769622803,-13.375377655029297,-3.6439154148101807,-16.886489868164062,9.54271125793457,-15.078722953796387,-3.1971964836120605,1.4987101554870605,-7.717784881591797,-1.1368532180786133,HAUSA ACCENT
109.wav,0.359225332736969,0.072620689868927,2585.6728033961535,1814.287392652982,4483.7571364182695,0.20776635473901098,-310.02154541015625,64.91231536865234,-0.6249604225158691,48.76316833496094,-20.81879997253418,6.089812278747559,-35.39216613769531,-9.87727165222168,-11.131077766418457,-9.365589141845703,-2.866088628768921,-10.468620300292969,-4.351438045501709,-8.972784042358398,1.7277394533157349,-13.003767013549805,-1.7651667594909668,-4.422961711883545,-4.626983165740967,-4.861581802368164,HAUSA ACCENT
11.wav,0.4416745901107788,0.0721958801150322,2521.559174355822,2355.0805445502456,4985.491026522264,0.1530793153165236,-303.01806640625,90.22200012207031,12.15065860748291,7.826534271240234,2.328998327255249,-6.988410949707031,0.0638233870267868,-4.640944004058838,-10.972306251525879,-2.6509270668029785,-15.137490272521973,-9.33120346069336,-5.085265159606934,-1.64798104763031,-16.715518951416016,-6.759814739227295,-12.762131690979004,-3.2295494079589844,-11.061786651611328,-4.447721481323242,HAUSA ACCENT
110.wav,0.3976478576660156,0.076084665954113,2488.039011437527,1791.5345015779665,4335.114733700825,0.1862929290926396,-305.1506652832031,75.28624725341797,-3.4152677059173584,54.27090072631836,-14.166788101196289,12.173680305480957,-24.367534637451172,-1.2222967147827148,-9.75600528717041,-12.337709426879883,-1.5928744077682495,-13.265501022338867,-10.552013397216797,-10.115508079528809,-0.9857157468795776,-10.907427787780762,-0.3342045843601227,-4.372531890869141,-2.758627414703369,-3.634906053543091,HAUSA ACCENT
111.wav,0.45459112524986267,0.08165346831083298,2539.816189302551,2118.235760988164,4845.564449534697,0.21652580710018382,-339.4105529785156,65.39875030517578,4.5601701736450195,50.78109359741211,-14.008501052856445,10.531933784484863,-24.507780075073242,-1.4462536573410034,-5.139211177825928,-8.776496887207031,-1.1640079021453857,-10.548397064208984,-8.799118995666504,-8.212139129638672,-0.6540092825889587,-13.948612213134766,-1.0396333932876587,-2.71073579788208,-6.573785781860352,-4.007155418395996,HAUSA ACCENT
112.wav,0.3633435070514679,0.11946278065443039,2068.185306889355,1329.6236284116555,3315.6882838199012,0.1476001404879386,-231.3888702392578,93.22661590576172,-77.93241119384766,13.604730606079102,-10.973228454589844,4.002099514007568,-37.31109619140625,-11.498425483703613,-18.069549560546875,-10.09830379486084,2.982933759689331,-16.693801879882812,-0.491605281829834,-6.689362049102783,-4.323123455047607,0.3061959147453308,-3.251396417617798,-6.41757345199585,0.8518780469894409,-2.659101963043213,HAUSA ACCENT
113.wav,0.3910438120365143,0.119495689868927,1916.100223147322,1370.4103815453786,3163.3777707122094,0.13360169876453487,-174.68153381347656,132.06434631347656,-76.1332015991211,25.465606689453125,-19.94963264465332,7.165626525878906,-45.01042938232422,-13.137993812561035,-19.17612648010254,-20.64971923828125,2.5525496006011963,-23.9553165435791,-0.19098708033561707,-6.959945201873779,-8.323230743408203,0.7112677097320557,-7.930418014526367,-3.6560747623443604,2.9988317489624023,-7.504622936248779,HAUSA ACCENT
