0.wav,0.338858604,0.100592919,1681.49552,1394.975705,2884.236081,0.12201071,-336.0828857,102.6054153,7.988087654,23.28732109,-8.348807335,-8.443608284,-13.3731308,-3.083869457,-9.841315269,-5.844214439,-7.126377583,-8.505843163,0.872251987,-10.61696243,-1.779648781,0.269401789,-5.403386593,-4.30355835,-1.579487443,-7.247373104,Background_Noise
1.wav,0.326379627,0.152646914,1904.33681,1455.814012,3241.215183,0.132591712,-278.6196289,113.7913895,0.241255134,15.47581959,-22.73296165,1.60618031,-21.17969513,-2.805508614,-6.986894131,-9.907013893,-3.689964533,-9.405483246,5.482589245,-9.394412041,-5.111662865,0.726066411,-5.302899361,-5.636837006,-0.900832057,-3.905201197,Background_Noise
10.wav,0.305911362,0.168661863,1200.421819,1118.928855,2067.25315,0.077187143,-279.308075,156.9674988,34.68827438,27.91226768,-11.78184128,-5.328492641,-20.61680794,-7.215121269,-10.4281292,-12.3927021,-7.002285957,-15.71421528,0.123328,-0.709008932,-0.843598068,-5.054465771,-9.793110847,-5.951601505,-6.661698341,-6.54293251,Background_Noise
100.wav,0.274978548,0.174530372,1317.198707,1088.442187,2063.246783,0.094665926,-293.4571228,136.6890259,21.52408791,18.21406174,-7.607592583,-19.33001137,-18.96143532,0.220563203,-6.800783634,-10.65338707,-7.137095928,-9.593903542,-8.549477577,-13.66828442,-3.395367384,-2.376227617,-5.938079357,-2.924342632,-5.169708252,-6.643399715,Background_Noise
101.wav,0.341884613,0.193921819,1117.003961,1184.034231,2097.349818,0.064194623,-276.6598206,151.508255,-3.459334135,17.27579689,-1.723395348,-11.01813507,-10.77178288,-10.04510593,-11.12142754,-6.613245487,-8.217917442,-9.01174736,-0.636985123,-10.35581398,-3.818496227,-0.456450403,-11.22040367,-3.590988159,-0.432112873,-9.254855156,Background_Noise
102.wav,0.287349313,0.212107167,1126.987487,1084.778241,2104.415679,0.0701165,-234.8417206,163.5991364,-0.710507691,21.2147789,8.117084503,-18.41604233,-22.46046448,-2.484547615,-12.45198917,-11.86307621,-9.49601078,-11.45435047,-0.805070698,-7.744709492,-5.090359688,-3.904765368,-6.254150391,-9.063936234,-5.376912594,-3.916221619,Background_Noise
103.wav,0.317502201,0.168537498,1378.043035,1168.170414,2431.913403,0.099952492,-253.032196,150.1463928,-14.6041069,23.20204735,2.528235674,-17.7913723,-17.88103104,-5.535921097,-5.813438416,-7.329514503,-13.48597431,-8.031012535,2.485233784,-14.59453297,-5.037847042,0.956668675,-8.902667999,-5.459936142,-1.172794819,-6.735528469,Background_Noise
104.wav,0.292543948,0.152001992,1107.193805,1278.259065,2186.319247,0.054706524,-264.5535583,153.2811432,18.36392593,39.6487236,-5.241505146,-6.749826431,-22.03363991,-12.50717926,-6.745202065,-9.416162491,-11.85203743,-11.92682552,2.414084435,-12.7436409,-7.845376492,3.303366423,-6.671648979,-4.008243084,-1.636749625,-11.34475994,Background_Noise
105.wav,0.3231408,0.110669203,1452.264415,1284.735444,2550.338745,0.106314523,-304.6065369,144.1593018,-10.291646,21.83970642,-11.88858223,-10.45469284,-12.18135071,-3.889001369,-7.255053043,-8.272378922,-9.886782646,-0.637343168,0.150850236,-18.62605858,-4.171826839,-3.983891726,-5.031280041,-4.263719082,-4.981372833,-7.141919613,Background_Noise
106.wav,0.329478532,0.141075194,1620.552884,1200.090401,2645.906576,0.119995763,-307.0500183,132.6426086,13.94066238,19.20999146,-26.54969597,-19.66697311,-15.27880573,3.025434017,-6.845130444,-14.84090328,-8.230065346,0.241563424,-6.346333027,-15.13472271,2.908458471,-4.282907963,-5.536203861,-1.757775903,-3.092769623,-7.787271023,Background_Noise
107.wav,0.331038535,0.14311187,1452.960527,1208.257779,2504.894377,0.096778812,-295.1347656,135.3556671,-4.524713039,7.429431915,-10.43668747,-13.91663074,-14.49937248,-10.43748283,-6.144178867,1.072813153,-12.42089558,-9.6013937,2.61950469,-15.75363636,-3.835803509,3.635643482,-8.803937912,-4.892859459,1.172945976,-6.640883923,Background_Noise
108.wav,0.325605661,0.157134265,1367.47955,1192.702243,2342.225231,0.09791855,-277.7398071,143.22435,27.43817711,41.32966995,-6.455665588,-7.767915249,-21.0117836,-1.609258294,-15.57229424,-13.3035841,-6.968628407,-14.78659344,-2.984356403,-11.19093418,2.388724089,-3.683090448,-11.36588573,-6.551118851,-8.079918861,-6.579078197,Background_Noise
109.wav,0.330753446,0.124325886,1871.125593,1279.777984,2963.891602,0.155103237,-296.3648682,130.7981415,8.810947418,22.45980835,-21.84898567,-7.574203491,-18.12073708,-3.690839767,-8.080949783,-6.107299805,-9.662570953,-6.394864559,4.216304779,-17.76683998,-2.595929384,-0.280633122,-4.827076435,-5.284202576,-6.550375462,-4.214099407,Background_Noise
11.wav,0.284037203,0.185302481,1039.95222,1048.580938,1830.478303,0.065631369,-273.1911316,168.1776733,15.0500803,20.39556885,-19.0178566,-25.64175034,-14.36457729,0.789939642,-4.124353886,-17.71532822,-19.15624619,-3.756342888,0.294364482,-14.97523785,-1.5723207,-1.215931296,-8.894495964,-2.952065945,-3.493288279,-9.029115677,Background_Noise
110.wav,0.34243831,0.128163755,1528.730701,1235.675583,2513.679387,0.107876769,-287.5787964,143.2828217,2.236342192,17.98788834,-6.087967396,2.250659227,-20.49196243,-6.157782078,-8.969070435,-12.48320198,-2.43016386,-10.60917282,-1.715496659,-7.167575836,-4.634738445,-6.033276081,-8.670808792,-6.381025314,-4.963040829,-5.883065701,Background_Noise
111.wav,0.308200479,0.187973425,1119.82504,1089.950075,1976.220703,0.075421184,-263.7058411,169.3912964,7.140677929,10.88495541,-8.712244987,-11.92927933,-28.26790428,-10.64412498,-8.401852608,-9.458580971,-1.284192085,-7.871523857,-0.569036126,-9.290147781,0.927176774,-3.060306311,-17.09244156,-4.8192029,-7.269225597,-9.341678619,Background_Noise
112.wav,0.314153343,0.177170098,1139.980965,1055.041882,1978.100437,0.074498619,-268.1401062,162.8511353,-10.49062443,10.62784767,-1.985891938,-15.40132809,-9.520343781,-7.090672016,-7.754056454,-4.901576996,-8.228933334,-6.119385719,2.320963144,-9.412928581,-6.760480881,-2.768615484,-13.61334419,-10.78288364,-1.314255476,-2.934633732,Background_Noise
113.wav,0.263690323,0.191553593,1215.39481,1110.410842,2103.005105,0.084472656,-261.9432068,170.2755432,8.784361839,8.044440269,-12.42140865,-8.027651787,-23.80287933,-4.116454601,-12.62986851,-14.57710838,0.214352444,-10.4849453,0.331687331,-4.036178589,0.088579416,-2.521502018,-16.19912148,-7.43767643,-2.944716454,-9.179390907,Background_Noise
114.wav,0.341392487,0.115082666,1487.280363,1178.770692,2520.387865,0.105301946,-295.3453064,128.4944153,-20.23253441,32.25898743,-1.764079452,-12.92031002,-13.10281372,-6.958324909,-5.337544441,-7.007346153,-9.918669701,-8.562846184,-0.083056316,-11.91893482,-4.511002064,-1.278674126,-6.565579891,-5.684928417,-4.921276569,-6.698469639,Background_Noise
115.wav,0.275838077,0.184452355,1289.493369,1225.011335,2354.474542,0.086976911,-266.1910706,143.1293488,6.267655849,43.32965088,6.221529961,-14.31435871,-15.59399033,0.231780842,-3.699527025,-11.02846432,-16.3668251,-9.007169724,1.211149573,-11.74125671,-5.553556919,-1.065921187,-5.380385399,-6.969948769,-2.140371561,-8.947418213,Background_Noise
116.wav,0.268852532,0.180376887,1153.922902,1148.521689,2099.770636,0.074879582,-278.7519836,145.9101563,6.955881119,20.53287888,-3.830744028,-11.7425909,-13.9096241,-8.969658852,-8.241042137,-7.266396046,-11.14205837,-7.945963383,0.056956872,-13.95838547,-6.325431347,-1.225641251,-6.689887524,-2.278927326,-7.464504242,-9.482751846,Background_Noise
117.wav,0.299758077,0.167429343,1184.751602,1084.613044,2032.955228,0.075223483,-284.7086792,158.8140869,18.43741226,18.11297607,-18.12193489,-17.19873047,-14.30093193,-4.911880016,-7.228704929,-13.77264118,-9.578122139,-4.482965469,-3.31479907,-10.68714809,2.620854616,-3.046709538,-15.56041718,-4.973067284,-2.977627516,-8.233841896,Background_Noise
118.wav,0.324780017,0.182316691,1324.206003,1155.157982,2305.861523,0.100957031,-245.5090332,147.4776306,5.21927309,28.25795555,-11.09357929,-18.43533707,-19.20927811,-1.321031332,-7.894920349,-23.10193443,-10.77521515,-6.321447372,-2.589168072,-11.66452408,-4.502045631,-1.533923984,-9.911158562,-4.915166855,-0.708411992,-6.80282402,Background_Noise
119.wav,0.301938117,0.126338899,1647.372856,1222.094007,2606.589136,0.116965344,-306.2179565,127.8876038,20.22725296,33.92808914,-4.061031818,-6.371801853,-24.79075432,3.530148268,-6.508439541,-16.66521263,-5.091642857,-6.842721939,-1.576426864,-13.42172432,-0.972327054,-1.220374942,-15.48434639,-6.603171825,-1.946589947,-8.539750099,Background_Noise
12.wav,0.293579012,0.139469355,1112.19078,1103.697461,2009.827502,0.067593279,-305.2341919,151.0463562,5.516651154,11.39211369,1.386568308,-9.762112617,-13.75909042,-2.36909461,-2.981837511,-10.48695469,-9.127867699,-7.2255373,-3.022189856,-12.38252831,-6.090162754,0.021843631,-9.920437813,-6.740725517,-3.234713316,-7.161860943,Background_Noise
120.wav,0.307993054,0.15808399,1273.017711,1159.723946,2280.343303,0.087080286,-288.415802,158.2106323,6.87127161,10.21421337,-2.045999765,-5.950610161,-18.22101212,-7.585711479,-8.359683037,-7.191063881,-9.892334938,-9.037063599,4.873119831,-10.00238323,-7.793426991,-0.834274769,-8.347315788,-6.163826942,-0.846003354,-8.694766045,Background_Noise
121.wav,0.272224367,0.09915179,1636.669422,1229.726502,2620.449361,0.125605896,-310.3575745,121.0160828,0.398654014,21.26244736,-18.27487373,-15.61872196,-24.94054031,-17.42821884,-10.76857471,-6.134418011,6.876713276,-6.919103622,-5.662957668,-6.421028614,-8.233341217,-8.349224091,-3.482242346,-6.260255337,-13.30290699,-7.017592907,Background_Noise
122.wav,0.288417429,0.085521609,1457.406666,1179.700726,2374.796328,0.115778384,-322.7710266,136.5415497,-1.973617554,18.02908134,-21.08675575,-11.60429192,-27.37591743,-21.06930733,-8.656505585,-1.646684051,7.411072254,-7.653516769,-6.649435997,-8.929864883,-8.497174263,-10.22061157,-2.396094799,-6.381925583,-12.36536884,-4.195352077,Background_Noise
